time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,1.38885295523,0.224267490398,21.7801775572,6.2601407006,6.2392389739,0.0,1.28102306535,0.309780032635,5.98228454461,-0.122631315668,0.0459330733107,0.0,429.8796841439051,431.13447850782785,431.7437211481619,430.4604487566519
3.660000000000003,1.46662575744,0.242310658879,22.143398291,6.25303472694,6.24188069202,0.0,1.31106280806,0.290890258767,6.12433465704,-0.111143203057,0.0399195750622,0.0,482.59824565711494,482.14497199870635,482.3892949260001,483.24471563311215
3.720000000000003,1.54595745568,0.259207014427,22.5106515887,6.2465637336,6.24414452481,0.0,1.33311246169,0.271749666122,6.11749064272,-0.101969835837,0.0329486622746,0.0,439.08384905760727,438.5057196723621,438.2013438807768,438.95296909593367
3.780000000000003,1.62646062465,0.274950255424,22.8746458563,6.24012426236,6.24586198895,0.0,1.35019890297,0.25254892284,6.01620035726,-0.12105954434,0.0181532587072,0.0,408.4896931228519,407.168157117712,407.4362223889948,405.7139068978932
3.840000000000003,1.70815315823,0.28921754724,23.2376612298,6.23330637129,6.24656892535,0.0,1.37276891583,0.222358124621,6.08393840968,-0.101859367017,-0.00570212905776,0.0,461.72597641117017,459.83965623557526,460.0384862044159,461.5453627239964
3.900000000000003,1.79109005556,0.30167982397,23.6020384615,6.22706631892,6.24593298267,0.0,1.39182989544,0.192525289043,6.0620599853,-0.10866620223,-0.0228404703474,0.0,434.30480939845785,432.8647416737654,433.5134928033581,432.93126473005464
3.960000000000003,1.87531343314,0.31204607185,23.9685617195,6.22082438726,6.24456747568,0.0,1.4157297692,0.152402108836,6.15483639404,-0.0960893177535,-0.0225949285217,0.0,469.7056397262163,469.724681243217,467.755136853782,468.7248234567311
4.020000000000002,1.96098155524,0.319905737598,24.3402330426,6.21488717054,6.24326888909,0.0,1.43998251614,0.109037724203,6.23372684184,-0.105399673727,-0.0198045344159,0.0,466.50830720286757,466.7262015654841,465.54485077462465,464.8076444037074
4.080000000000001,2.04797431822,0.325310761833,24.7127830097,6.20905997499,6.24180704649,0.0,1.45988465844,0.0706299921985,6.18482348653,-0.0842862750265,-0.0355468641286,0.0,427.6666472935623,426.32320472478386,425.2715596314973,427.067861604448
4.14,2.13619241528,0.328310106597,25.082531881,6.20374381734,6.23926510012,0.0,1.48090804734,0.0289181716016,6.14031823344,-0.0990431195887,-0.0616968319387,0.0,429.0676716927409,426.8400531777302,427.82148975729484,426.5558588421753
4.199999999999998,2.22568154971,0.328783696193,25.4487945221,6.1983240238,6.23564698615,0.0,1.5023593062,-0.0135888105704,6.06874034603,-0.0769731536424,-0.0576497326766,0.0,417.0449467887214,417.395537383276,418.18261825792524,420.0934873658751
4.259999999999997,2.31664639969,0.326390733865,25.8135070757,6.19395644848,6.23193098615,0.0,1.53011580667,-0.0665617962826,6.08814942925,-0.0655282565868,-0.0722796439776,0.0,447.38260598806045,446.1867473190728,447.11793748395445,448.0454626156112
4.319999999999996,2.40922377788,0.320955784997,26.1770155548,6.18970735087,6.22774402678,0.0,1.55614499923,-0.114939027211,6.02902055665,-0.0843407305633,-0.0652079310837,0.0,421.6109050856521,422.2175866901059,423.1401846645814,421.51288280085083
4.379999999999995,2.50348344086,0.312455123115,26.5379571852,6.18481491961,6.22437461993,0.0,1.58614548257,-0.168833044667,6.00240454633,-0.076460875203,-0.0423970238699,0.0,430.84893616973085,432.7712170713279,432.6411968225839,433.2986898427681
4.439999999999993,2.59966825104,0.300518605549,26.8985230759,6.18051378434,6.22223459087,0.0,1.62020614932,-0.229427850071,6.01628698366,-0.0635325809949,-0.0247927112705,0.0,444.9776956962918,446.4161686047875,444.44856319132725,445.50310333892696
4.499999999999992,2.69803157141,0.28470194092,27.2615540525,6.17664540891,6.22055269976,0.0,1.65868758456,-0.298118212597,6.08428598062,-0.066422275378,-0.0354554855562,0.0,462.9859480055049,462.14590402881237,462.61702153129795,462.3865113815429
4.559999999999991,2.79873328904,0.264694462044,27.6285999921,6.17286446678,6.2179344169,0.0,1.69822106325,-0.369121876029,6.15011050951,-0.0569527660117,-0.0698593861205,0.0,464.6335176213642,461.92655294197004,461.9870518671809,462.7305125247044
4.6199999999999894,2.90164791852,0.240719201055,27.9963226657,6.16903441207,6.21351914304,0.0,1.73262125185,-0.430351769427,6.10741460789,-0.0834309320712,-0.082337787216,0.0,429.42859907790347,428.3640373714506,431.03634579162394,428.78888417505925
4.679999999999988,3.00673237943,0.212953452706,28.3619263116,6.16545326036,6.20909970479,0.0,1.77058159272,-0.495512868962,6.07937699719,-0.0332210804609,-0.060338026943,0.0,432.6198771792133,434.4641466999407,432.38589028133964,436.5927215070617
4.739999999999987,3.11426894625,0.181061855995,28.7272262512,6.16334549555,6.20552948619,0.0,1.81427202804,-0.567695406932,6.0970623736,-0.0392478882625,-0.0578857038049,0.0,448.30079529672446,448.497603292664,449.17766299413097,448.6880128315197
4.799999999999986,3.22464893305,0.144558068887,29.095592839,6.16046460113,6.20208640472,0.0,1.86535260646,-0.649272638159,6.18121709169,-0.0781524910332,-0.0564014336403,0.0,469.94698952877667,470.05997827439484,470.84272981775786,467.8208496501999
4.859999999999984,3.33780246883,0.103632536812,29.4646570596,6.15592230456,6.19923838562,0.0,1.90668051783,-0.715299198599,6.12110343532,-0.0712137637354,-0.0338436898185,0.0,423.6708681999982,425.6047807677334,425.4864972135804,426.0754621869777
4.919999999999983,3.45421560582,0.0575540553544,29.8388107455,6.15126688546,6.19663057956,0.0,1.97388132609,-0.82100397301,6.34922940302,-0.0950808503069,-0.0820876233628,0.0,513.367244165165,509.93055172679027,513.6170530853252,511.9171060506851
4.979999999999982,3.57407952506,0.00600678241753,30.2192034001,6.14530774996,6.1913512047,0.0,2.0220039088,-0.897722147311,6.3304076638,-0.109526339711,-0.103662292505,0.0,442.6061435591651,440.81977016579305,441.97280391060076,440.7716222112008
5.0399999999999805,3.69650503882,-0.049624787134,30.5939992624,6.13855939403,6.18603775348,0.0,2.05927264141,-0.957189805538,6.16351051542,-0.119127413842,-0.0686061897741,0.0,389.5877977788709,392.84440499050305,391.61854826948354,390.71099804693324
